Date,High,Low,Open,Close,Volume,Adj Close
2010-01-04,13.4350004196167,13.217499732971191,13.260000228881836,13.3125,10408800.0,8.586114883422852
2010-01-05,13.354999542236328,13.0649995803833,13.324999809265137,13.182499885559082,11186400.0,8.502269744873047
2010-01-06,13.335000038146973,13.157500267028809,13.15999984741211,13.3125,13493200.0,8.586114883422852
2010-01-07,13.300000190734863,13.162500381469727,13.297499656677246,13.274999618530273,9768800.0,8.56192684173584
2010-01-08,13.295000076293945,13.112500190734863,13.244999885559082,13.15999984741211,9074400.0,8.487757682800293
2010-01-11,13.4375,12.975000381469727,13.192500114440918,13.149999618530273,24571600.0,8.481306076049805
2010-01-12,13.050000190734863,12.755000114440918,13.050000190734863,12.829999923706055,22500400.0,8.27491569519043
2010-01-13,12.9375,12.645000457763672,12.797499656677246,12.875,23431200.0,8.303939819335938
2010-01-14,12.65999984741211,12.412500381469727,12.625,12.5024995803833,32314400.0,8.063688278198242
2010-01-15,12.657500267028809,12.352499961853027,12.427499771118164,12.637499809265137,24167600.0,8.150765419006348
2010-01-19,12.725000381469727,12.532500267028809,12.5600004196167,12.72249984741211,14181200.0,8.20557975769043
2010-01-20,12.645000457763672,12.345000267028809,12.645000457763672,12.494999885559082,15854800.0,8.05885124206543
2010-01-21,12.577500343322754,12.225000381469727,12.482500076293945,12.257499694824219,18664400.0,7.905673027038574
2010-01-22,12.27750015258789,12.029999732971191,12.255000114440918,12.03499984741211,14230000.0,7.762166976928711
2010-01-25,12.135000228881836,11.920000076293945,12.102499961853027,11.9375,21731600.0,7.699284076690674
2010-01-26,12.392499923706055,12.02750015258789,12.125,12.305000305175781,25260000.0,7.936307430267334
2010-01-27,12.442500114440918,12.194999694824219,12.287500381469727,12.4399995803833,17494400.0,8.023383140563965
2010-01-28,12.454999923706055,12.217499732971191,12.454999923706055,12.2524995803833,13256400.0,7.902446269989014
2010-01-29,12.300000190734863,12.172499656677246,12.2475004196167,12.1899995803833,23262800.0,7.862138271331787
2010-02-01,12.322500228881836,12.135000228881836,12.162500381469727,12.307499885559082,11096400.0,7.937920570373535
2010-02-02,12.397500038146973,12.175000190734863,12.302499771118164,12.395000457763672,10453600.0,7.994358062744141
2010-02-03,12.369999885559082,12.272500038146973,12.324999809265137,12.350000381469727,15056800.0,7.965333461761475
2010-02-04,12.282500267028809,11.992500305175781,12.257499694824219,12.005000114440918,18499600.0,7.742821216583252
2010-02-05,12.0,11.6850004196167,11.982500076293945,11.850000381469727,25320000.0,7.642851829528809
2010-02-08,12.324999809265137,11.717499732971191,11.84749984741211,11.72249984741211,9212400.0,7.560616493225098
2010-02-09,11.832500457763672,11.579999923706055,11.795000076293945,11.614999771118164,29608800.0,7.491281986236572
